,id,label,review
2423,train_002423,1,"""Mùi vị kém chất lượng uống cảm giác mùi húc  Các tiêu chí đánh giá sp thật đều sai"" "
13169,train_013177,0,""" Chất lượng sản phẩm tốt Đóng gói sản phẩm đẹp và chắc chắn"" "
232,train_000232,0,"""Màu đẹp cực  "" "
14166,train_014179,0,"""Đã mua lần 2 Chất lượng sản phẩm tuyệt vời"" "
4079,train_004079,0,"""Giày đẹp với êm lắm nha shop ơi ❤️"" "
1039,train_001039,0,"""Hàng đẹp nấu nhanh mà không phải trông   Cảm ơn chị chủ shop tư vấn nhiệt tình"" "
142,train_000142,1,"""Mua Hồng ship Đen :) "" "
9256,train_009258,1,"""Mua có cái quạt mà cũng bán hàng lỗi cho khách  Coi như tháng 7 cúng cô hồn vậy  Mọi người mua nhớ kiểm tra kỹ trước khi nhận"" "
9205,train_009207,1,"""Dùng chán   "" "
8389,train_008390,0,"""Mình mua 3 cuốn chỉ có sách ADKN là hơi cong ở 1 góc do đóng gói còn lại rất đẹp  Tóm lại chất lượng cực kỳ ok rất hài lòng "" "
5527,train_005528,1,"""Cũng đẹp maˋ so với mẫu năm ngoái thiˋ hơi đắt"" "
13660,train_013671,1,"""Sao sạc ko cả lên pin thế hả shop"" "
12171,train_012175,0,"""cánh sử dụng "" "
9804,train_009807,1,"""San pham qua tồi"" "
4051,train_004051,0,"""Sản phẩm có chất lượng đúng như giới thiệu  Mỗi tội không nhắn được cho shop để xin tài liệu 😂"" "
15610,train_015624,0,"""Thời gian giao hàng rất nhanh tuy nhiên túi hơi nát nhưng ko sao đóng gói sản phẩm rất đẹp và chắc chắn !!! Shop phục vụ rất tốt !!!"" "
6809,train_006810,0,"""Hmmm đây là lần đầu tiên mình đánh giá chi tiết 1 cửa hàng (Chi nhánh hahaBBQ Tây Thạnh) - Độ đa dạng món ăn: 8/10 - Cách nêm: 9 5/10 - Bày trí: 9/10 - Phục vụ: 10/10 (nvien giữ xe cực có tâm) - Tolet: 8/10 - Sắp xếp quán: 8 5/10 (Có máy hút khói) - Kết: Chắc chắn sẽ quay lại rất đáng đồng tiền "" "
11974,train_011977,1,"""Shop giao sai màu nhắn tin muốn đổi  thì không trả lời"" "
6315,train_006316,0,"""Giao hàng nhanh  Hàng đẹp  Nhưng chât đi k dc  Binh thuong đi size 42   Ma gio 42 k đi vưa  Ban nao ma mua thi mua tăng thêm size nữa"" "
10385,train_010388,0,"""""Chỉ có thể là bphone 2 Hóng chờ em quá, hy vọng nhiều công nghệ nhất nữa làm rạng danh hơn cả bphone 1 Cố lên các em"""" "
8742,train_008743,0,"""Đóng gói sản phẩm k được ưng ý nhưng  Thời gian giao hàng rất nhanh   Chất lượng sản phẩm bình thường"" "
1061,train_001061,1,"""Óc víc gì k vặn vô dc đưa k khớp"" "
5048,train_005048,0,"""Hàng đẹp dùng tốt  Chất lượng sản phẩm tuyệt vời"" "
7536,train_007537,1,"""đồng hồ kém chất lượng quá mới mua dùng chưa được1 tháng thì đã hỏng  ko xạc đc pin"" "
5077,train_005077,1,"""Có chống sốc đâu treo đầu dê bán thịt chó ah Rất không đáng tiền"" "
5947,train_005948,1,"""binh thuong ko dep"" "
2630,train_002630,1,"""sản phẩm nhận đc màu đậm hơn  Phần nhựa kéo cặp rất dễ gãy còn dây treo cặp trên đầu thì cũng tả tơi "" "
8023,train_008024,0,"""Giao hàng nhanh chất lượng sp tốt 😘😘"" "
13366,train_013377,1,"""Trong thành phần chứa khá nhiều cồn  Càng dùng lâu m thấy mùi cồn khá rõ rệt  Nếu dùng nhiều sẽ làm mỏng da khiến da dễ kích ứng và bị mụn  Về dưỡng trắng thì m không thấy gì cả  Tuy giá rẻ lọ lại cũng to nữa phù hợp cho hs sv nhưng không khuyên mn dùng nhiều đâu"" "
10397,train_010400,1,"""Sạc nhanh  Hơi chập chờn lúc mới cắm vào  Lúc thì nhận ngay lúc thì phải rút ra cắm lại hoặc đảo mặt mới được"" "
5336,train_005337,0,""" Chất lượng sản phẩm tạm được Chất lượng sản phẩm tuyệt vời"" "
477,train_000477,0,"""Shop nhiệt tình tỉ mỉ giao hàng rất nhanh"" "
10398,train_010401,0,"""Mới mua chưa dùng nên chưa biết có tốt ko, sẽ ủng hộ tiếp nếu có hiệu quả có tặng quà nhỏ xinh  Shop phục vụ rất tốt"" "
9598,train_009600,0,"""Đang dùng Asus RoG 552vw  Thấy mãn nguyện vô cùng "" "
13063,train_013070,0,"""Nói chung là cực thích cái shop và chủ shop này hehe"" "
6597,train_006598,1,"""Giởm   xài 2 ngày hư"" "
5290,train_005291,1,"""Đóng gói chắc chắc  Bàn phím nút cách vs mấy phim f1->10 bị cong nhẹ  Từ sau bạn nên lựa kỹ hàng trước khi giao cho KH  4 cái khoá phím ko đẩy lên được"" "
15298,train_015312,1,"""Hàng Tôi đặt là túi đeo hông cua nam ngày 13/9 nhận được túi đeo của nữ Tôi đã liên hệ với người bán nhưng chưa có trả lời Hôm nay 16/9 lại nhận được email đơn hàng đã hoàn tất trong khi Tôi đã trả lại hàng   "" "
13595,train_013606,0,"""Bánh ngon lắm luôn nghe mn khen nhiều giờ mới được thử (y)  Ăn xong nghiện luôn lại ord tiếp ☺️☺️☺️"" "
8390,train_008391,0,"""SP Rất đẹp  Đóng gói sản phẩm rất đẹp và chắc chắn  Độ bền thì phải dùng 1 thời gian mới biết đc "" "
10222,train_010225,0,"""Hàng ok lắm cho shop 1 like ❤❤❤❤❤❤  Gói hàng lại chắc nữa tháo mà mún mệt xỉu 😄😄😄😄😄"" "
11773,train_011776,0,"""Shop gói hàng thật chất lượng :)) "" "
5846,train_005847,0,""" Chất lượng sản phẩm tuyệt vời shiper dễ thương cực kì nhiệt tình lắm"" "
10656,train_010659,1,"""Giao nhầm hàng cho mình đặt xl bé trai mà giao bé gái 3xl"" "
9659,train_009661,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn         Shop phục vụ rất tốt                                       Thời gian giao hàng rất nhanh"" "
14731,train_014744,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn chất vải mềm mượt lần sau m lại ghé nha"" "
1978,train_001978,0,"""Sản phảm tốt giao hàng nhanh chóng sẽ ủng hộ hàng của shop những lần sau nữa 👍👍👍👍👍"" "
11059,train_011062,1,"""Đặt 38 giao 36 sao mang  lần sau shop nhớ lưu ý chút"" "
1277,train_001277,0,"""Chăn rất đẹp!!"" "
1451,train_001451,1,"""Chất xấu  "" "
6517,train_006518,0,""" Chất lượng sản phẩm tuyệt vời mà mũi giày hơi móp 1 chút  Rất đáng tiền"" "
5521,train_005522,1,"""Mình nhận được hàng gồm 3 lõi lọc 1-2-3  Cửa hàng cam kết hàng chính hãng chuẩn trên bài đăng nhưng khi mình nhận đc lõi 1-3 là chính hãng made in Taiwan thôi nha  Lõi số 2 là hàng nhái rất nhẹ  nhìn màu rất dại Trên lõi số 2 không có nguồn gốc sản xuất ở đâu hết chỉ ghi đơn vị nhập khẩu "" "
5086,train_005086,0,"""Sản phẩm đúng mô tả Được tặng cả tất chống hôi chân nữa  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền "" "
1336,train_001336,1,"""Bụi trắng trên một nửa lớp keo seal bên trong và lọt cả ra ngoài cổ thân chai nhựa chứng tỏ chai đã bị mở và dán lại vì nếu nguyên seal từ nhà máy làm gì có hiện tượng này  Màu sắc lốm đốm thiếu mịn màng của viên uống nhìn như đồ quá hạn dù date là 06/20"" "
2868,train_002868,0,""" Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh  Shop hỗ trợ rất tốt  Sẽ tiếp tục ủng hộ shop!!!!"" "
6265,train_006266,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh be trai giao mau hoi noi  Shop phục vụ rất tốt"" "
9762,train_009765,1,"""Chán quá"" "
4381,train_004381,1,"""Tại sao vậy Tiki?Lượng khách hàng đã đủ nên không cần quan tâm tới chất lượng dịch vụ à?"" "
14757,train_014770,0,"""Màu xinh ạ Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn"" "
12519,train_012524,1,"""Hàng khác với hình hình bảo là hàng Chicco nhưng khi nhậ  là hàng  khác với giá tiền này thì nhận dc nhưng vui lòng để đúng hình để khách cân nhắc"" "
15462,train_015476,0,"""Giao hàng nhanh đóng gói cẩn thận và son max đẹp ❤️"" "
3829,train_003829,1,"""Thấy hạn sử dụng là 12 tháng nhưng không thấy ngày sản xuất là sao shop?? 😬😬😬"" "
3147,train_003147,1,"""Shop cố tình giao thiếu sản phẩm"" "
1116,train_001116,1,"""""Nửa gb cũng là thừa,vậy xài ip3 đc rồi,xài 6s chỉ cho đắt =))"""" "
9063,train_009065,1,"""Hàng cùi  sài dc 3 tiếng hết pin"" "
4128,train_004128,1,"""16GB là quá thấp! nhưng mua 64GB lại quá đắt! không biết bao giờ apple mới bỏ cái bản 16GB này để thay bằng 32GB đây!"" "
12065,train_012068,0,""" Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời rất tốt giao hàng nhanh đóng gói cẩn thận "" "
11494,train_011497,1,"""Nồi giao bị hở mối nối phải không ?Hình ảnh bên cạnh (thứ 3) là hình các shop khác bán không có bị lỗi như hình nồi tôi đã nhận (2 hình đầu) "" "
2042,train_002042,1,"""""Buồn ơi là buồn,,?))"""" "
8598,train_008599,0,""" Fast delivery ❤️"" "
7643,train_007644,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Nên mua nhé "" "
9699,train_009701,0,"""""Thời này còn chê ip pin yếu là biết bạn xài ip từ đời nào rồi, pin ip6 đã khá trâu mà nhất là dòng Plus, pin trâu ngang ipad, kinh dị"""" "
884,train_000884,1,"""Máy có đèn led đổi màu xanh đỏ cho vui chứ ko có tính năng hồng ngoại  Dùng massa gáy, đầu thấy ko ổn lắm, nằm lên lúc máy hoạt động khá khó chịu  Chạy mấy phút thì động cơ khá nóng  Ngại đổi trả nên dùng tạm để massa chân  Khuyên các bạn ko nên mua "" "
5203,train_005203,0,"""Hàng đóng gói rất đẹp và chất lượng sản phẫm thì tuyệt vời"" "
10093,train_010096,0,"""Sp đẹp thơm xài thích lắm   Tks shop "" "
6391,train_006392,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn chưa sử dụng nên chưa biết hy vọng đúng 5 sao"" "
2396,train_002396,1,"""Mình lấy khăn 4 lớp nhưng khăn quá mỏng chất k đẹp"" "
796,train_000796,1,""" Chất lượng sản phẩm rất kém Shop phục vụ rất kémBán hàng kiểu trí tráảnh của shop có 2 khoá chính mà giao cho khách túi 1 khoáchả đáng bao tiền nhưng mua sự bực mình vào ngườicảm giác bị lừa rất ức chế khuyên anh em không nên mua hàng ở shop này"" "
2416,train_002416,0,"""Đóng gói cẩn thận và giao hàng khá nhanh hàng chuẩn thanks shop nha <3"" "
13322,train_013332,1,""" Chất lượng sản phẩm kém Đóng gói sản phẩm rất kém Thời gian giao hàng nhanh  Lúc mình nhận hàng chỉ là 1 cái hộp bỏ trong 1 cái bọc đỏ rồi bấm lại  Mở ra hộp méo mó móp rách  Chất liệu sản phẩm mỏng  Kích thước giày nhỏ hơn so với kích thước size  Đế giày bám nhiều vết bẩn  Đít giày bị gãy móp "" "
9020,train_009022,0,"""Thích lắm ! Thak Shop nhiều ! Sẽ ủng hộ thêm nhiều 😊😊😊"" "
10789,train_010792,1,"""Giao nhầm hàng  Mặc dù đã viết note lại dặn rất cẩn thận mà shop cũng ko hồi âm tư vấn cho khách"" "
4808,train_004808,0,"""Sim ok"" "
4814,train_004814,1,"""giao hàng k đúng loại hình ảnh dây nối dài 1 đầu đực 1 cái giao dây 2 đầu đực "" "
11081,train_011084,1,""" Chất lượng sản phẩm kémSau 2 ngày sử dụng thì thấy lúc xài dc lúc ko  Lúc phun lúc ko phun  Ko hiểu lí do tại sao ????"" "
11942,train_011945,1,"""Giao hang không đúng size không cho kiem tra hang truoc  đưa tiền mới dc xem hàng  mất lòng tin luôn  haizzz  "" "
15600,train_015614,0,"""Đẹpn và rất chất lượng 😍😍😍"" "
3884,train_003884,0,"""Hàng rất ưng ý! Sẽ ủng hộ shop nhiều hơn mỗi tội ship ra Hà Nội xa nên hơi lâu xíu"" "
4686,train_004686,1,"""Mình khá kì vọng vào nội dung cuốn sách nhưng không được như mình muốn  sách khá mỏng giấy cũng vậy nội dung không có chiều sâu  Hờn Tiki một chút giấy và bookcare đều bị nhăn"" "
5431,train_005432,1,"""Chất lượng Sp kém  Len xấu "" "
11182,train_011185,1,"""Đặt mua cỡ 2XL mà cho đứa trẻ nặng 40Kg mặc vẫn chật  Shop chuyên phục vụ học sinh tiểu học sao???"" "
15155,train_015169,1,"""K hài lòng về chất vải  Bảo borip loại 1  ai ngờ đâu vải thường thôi  Cạch   "" "
7573,train_007574,0,"""Không nhanh như mình tưởng nhưng xài vẫn oke rẻ chất lượng cũng tốt  Tiếp tục ủng hộ"" "
13645,train_013656,0,"""Kem nền lỏng vừa phải dễ tán không nặng mặt kiềm dầu ổn có thể không set phấn vẫn được í  Nhưng nếu dùng không em này thì nền của mình hơi khô và tróc nên mình mix với một loại kem nền khác có độ bóng hơn cảm thấy khá ổn  Mua đc giá tốt đóng gói kĩ "" "
2248,train_002248,0,""" Chất lượng sản phẩm tuyệt vời gói hàng cẩn thận  Giao hàng siêu nhanh luôn  Vừa đặt hqua mà sáng nay đã nhận được hàng rồi  Quạt nhỏ nhỏ xinh xinh mà mát lắm nhé  Bé nhà em thích lắm  Thanks Shop nhiều"" "
7435,train_007436,0,"""Shop giao rất nhanh"" "
1420,train_001420,1,"""K có tem đại thịnh  Giữ mùi kém"" "
4762,train_004762,0,"""""iPhone có IOS vốn đã chạy nhanh, nay tăng ram lên là chạy như tên lửa,"""" "
11679,train_011682,1,"""Mong các cơ quan chức năng có quan điểm sáng suốt ! "" "
2161,train_002161,1,"""sai lầm ngu xuẩn nhất là Tôi đã bỏ ra 400k để mua bộ bình này cho chú chó cưng nhà tôi  thanh gạt ẻo lả điều chỉnh không được lúc nào cũng có khe hở để mùi thức ăn bay khắp nhà nói là bảo quản thức ăn khô ráo không ẩm mốc là nói xạo kiến vào bu đầy tóm lại là đừng ai sai lầm mà mua nó  mất tiền mà ấm ức như tôi "" "
1793,train_001793,0,"""Quá đáng cho giá tiền  Y sì đúc hàng real"" "
14233,train_014246,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền! Hàng Việt Nam! Ok"" "
5690,train_005691,0,"""Đúng như hình "" "
9010,train_009012,0,"""Ốp đẹp như hình ai chưa mua tậu một con gấu đáng eo đi  Giá vừa túi sản phẩm lại đẹp chị chủ cute :)))) "" "
11791,train_011794,0,"""Shop tặng kèm cột tóc dễ thương"" "
8574,train_008575,1,"""Kích thước sản phẩm không đúng với giới thiệu"" "
5439,train_005440,0,"""Hộp đựng giày hơi xấu nhưng giày thì ok"" "
6237,train_006238,1,"""giao hàng nhanh đóng gói đẹp đầy đủ phụ kiện  Mua lớn hơi 1 số nên mang hơi rộng  Giầy hoàn thiện không tốt mang chiếc bên trái bình thường chiếc bên phải cảm giác có gì cấn vào bàn chân nên đi không thoải mái vì không mua nguyên giá nên ko thể ra bitis đổi được"" "
10249,train_010252,1,""" Chất lượng sản phẩm rất kém tiếp xúc kém dễ tuột sạc không vào "" "
385,train_000385,0,"""Áo mặc đẹp nhưng hơi ngắn xíu "" "
12932,train_012938,0,"""Thịt gà mềm ngọt miếng to k vụn"" "
5421,train_005422,1,"""k kiểm tra kỹ hàng trước khi giao dẫn đến nhầm lẫn sản phẩm  Thủ tục để hoàn rất lằng nhằng nên shop cần chú ý lúc giao"" "
842,train_000842,1,""" Chất lượng sản phẩm rất kém pin không đúng như quảng cáo hình ảnh và sẽ không có lần thứ 2 mua của shope nữa"" "
